"doc_index","content_type","style_name","text","level","num_id"
7486,"paragraph",NA,"02:20:12-02:20:17",NA,NA
7487,"paragraph",NA,"And my sense was that it's Māori's faith ultimately in the Crown",NA,NA
7488,"paragraph",NA,"",NA,NA
7489,"paragraph",NA,"",NA,NA
7490,"paragraph",NA,"02:20:18-02:20:22",NA,NA
7491,"paragraph",NA,"to deliver on the promise that it made in the treaty",NA,NA
7492,"paragraph",NA,"",NA,NA
7493,"paragraph",NA,"",NA,NA
7494,"paragraph",NA,"02:20:23-02:20:25",NA,NA
7495,"paragraph",NA,"that held Māori together,",NA,NA
7496,"paragraph",NA,"",NA,NA
7497,"paragraph",NA,"",NA,NA
7498,"paragraph",NA,"02:20:26-02:20:28",NA,NA
7499,"paragraph",NA,"focus on the objective of having a living,",NA,NA
7500,"paragraph",NA,"",NA,NA
7501,"paragraph",NA,"",NA,NA
7502,"paragraph",NA,"02:20:29-02:20:31",NA,NA
7503,"paragraph",NA,"treaty that was truly on it.",NA,NA
7504,"paragraph",NA,"",NA,NA
7505,"paragraph",NA,"",NA,NA
7506,"paragraph",NA,"02:20:32-02:20:34",NA,NA
7507,"paragraph",NA,"And so there was no sense of, you know,",NA,NA
7508,"paragraph",NA,"",NA,NA
7509,"paragraph",NA,"",NA,NA
7510,"paragraph",NA,"02:20:35-02:20:37",NA,NA
7511,"paragraph",NA,"splitting New Zealand asunder, far from it.",NA,NA
7512,"paragraph",NA,"",NA,NA
7513,"paragraph",NA,"",NA,NA
7514,"paragraph",NA,"02:20:38-02:20:40",NA,NA
7515,"paragraph",NA,"It was recognising everybody's place in it.",NA,NA
7516,"paragraph",NA,"",NA,NA
7517,"paragraph",NA,"",NA,NA
7518,"paragraph",NA,"02:20:41-02:20:44",NA,NA
7519,"paragraph",NA,"The place for Māori as reflected in the treaty",NA,NA
7520,"paragraph",NA,"",NA,NA
7521,"paragraph",NA,"",NA,NA
7522,"paragraph",NA,"02:20:44-02:20:48",NA,NA
7523,"paragraph",NA,"and the place for all newcomers to Aotearoa New Zealand as well.",NA,NA
7524,"paragraph",NA,"",NA,NA
7525,"paragraph",NA,"",NA,NA
7526,"paragraph",NA,"02:20:49-02:20:52",NA,NA
7527,"paragraph",NA,"The treaty, in my view, is a unifying document.",NA,NA
7528,"paragraph",NA,"",NA,NA
7529,"paragraph",NA,"",NA,NA
7530,"paragraph",NA,"02:20:54-02:20:56",NA,NA
7531,"paragraph",NA,"When understood, when its historical context is understood",NA,NA
7532,"paragraph",NA,"",NA,NA
7533,"paragraph",NA,"",NA,NA
7534,"paragraph",NA,"02:20:56-02:20:58",NA,NA
7535,"paragraph",NA,"and we should embrace it on those terms.",NA,NA
7536,"paragraph",NA,"",NA,NA
7537,"paragraph",NA,"",NA,NA
7538,"paragraph",NA,"02:20:59-02:21:01",NA,NA
7539,"paragraph",NA,"Thank you, Andrew. We probably have time for one quick question from Glenn.",NA,NA
7540,"paragraph",NA,"",NA,NA
7541,"paragraph",NA,"",NA,NA
7542,"paragraph",NA,"02:21:01-02:21:02",NA,NA
7543,"paragraph",NA,"Kia ora. Hi, Andrew.",NA,NA
7544,"paragraph",NA,"",NA,NA
7545,"paragraph",NA,"",NA,NA
7546,"paragraph",NA,"02:21:04-02:21:05",NA,NA
7547,"paragraph",NA,"Ngāti Rangi called this a distraction.",NA,NA
7548,"paragraph",NA,"",NA,NA
7549,"paragraph",NA,"",NA,NA
7550,"paragraph",NA,"02:21:06-02:21:08",NA,NA
7551,"paragraph",NA,"Jane Kelsey called this a political stunt.",NA,NA
7552,"paragraph",NA,"",NA,NA
7553,"paragraph",NA,"",NA,NA
7554,"paragraph",NA,"02:21:08-02:21:10",NA,NA
7555,"paragraph",NA,"We're here because of a coalition agreement",NA,NA
7556,"paragraph",NA,"",NA,NA
7557,"paragraph",NA,"",NA,NA
7558,"paragraph",NA,"02:21:11-02:21:12",NA,NA
7559,"paragraph",NA,"between Act and National Party.",NA,NA
7560,"paragraph",NA,"",NA,NA
7561,"paragraph",NA,"",NA,NA
7562,"paragraph",NA,"02:21:13-02:21:15",NA,NA
7563,"paragraph",NA,"What do you see the politics of this bill?",NA,NA
7564,"paragraph",NA,"",NA,NA
7565,"paragraph",NA,"",NA,NA
7566,"paragraph",NA,"02:21:16-02:21:19",NA,NA
7567,"paragraph",NA,"I prefer to not engage in...",NA,NA
7568,"paragraph",NA,"",NA,NA
7569,"paragraph",NA,"",NA,NA
7570,"paragraph",NA,"02:21:19-02:21:23",NA,NA
7571,"paragraph",NA,"I've done my time in politics, thoroughly enjoyed every second of it.",NA,NA
7572,"paragraph",NA,"",NA,NA
7573,"paragraph",NA,"",NA,NA
7574,"paragraph",NA,"02:21:25-02:21:27",NA,NA
7575,"paragraph",NA,"The political judgments of the day get made.",NA,NA
7576,"paragraph",NA,"",NA,NA
7577,"paragraph",NA,"",NA,NA
7578,"paragraph",NA,"02:21:27-02:21:28",NA,NA
7579,"paragraph",NA,"It is what it is.",NA,NA
7580,"paragraph",NA,"",NA,NA
7581,"paragraph",NA,"",NA,NA
7582,"paragraph",NA,"02:21:28-02:21:33",NA,NA
7583,"paragraph",NA,"I think what I hope I get to bring from the benefit of my knowledge and experience, particularly",NA,NA
7584,"paragraph",NA,"",NA,NA
7585,"paragraph",NA,"",NA,NA
7586,"paragraph",NA,"02:21:34-02:21:38",NA,NA
7587,"paragraph",NA,"experience as a minister and as a minister of Treaty of Waitangi negotiations, are some",NA,NA
7588,"paragraph",NA,"",NA,NA
7589,"paragraph",NA,"",NA,NA
7590,"paragraph",NA,"02:21:39-02:21:45",NA,NA
7591,"paragraph",NA,"insights that help to understand the treaty and its place and the future of Aotearoa and",NA,NA
7592,"paragraph",NA,"",NA,NA
7593,"paragraph",NA,"",NA,NA
7594,"paragraph",NA,"02:21:45-02:21:45",NA,NA
7595,"paragraph",NA,"New Zealand under it.",NA,NA
7596,"paragraph",NA,"",NA,NA
7597,"paragraph",NA,"",NA,NA
7598,"paragraph",NA,"02:21:46-02:21:46",NA,NA
7599,"paragraph",NA,"Thank you, Andrew.",NA,NA
7600,"paragraph",NA,"",NA,NA
7601,"paragraph",NA,"",NA,NA
7602,"paragraph",NA,"02:21:46-02:21:46",NA,NA
7603,"paragraph",NA,"Thank you for your time.",NA,NA
7604,"paragraph",NA,"",NA,NA
7605,"paragraph",NA,"",NA,NA
7606,"paragraph",NA,"02:21:47-02:21:50",NA,NA
7607,"paragraph",NA,"Apologies, Seed, we can get to that question, but thank you for the time this afternoon.",NA,NA
7608,"paragraph",NA,"",NA,NA
7609,"paragraph",NA,"",NA,NA
7610,"paragraph",NA,"02:21:50-02:21:51",NA,NA
7611,"paragraph",NA,"We do appreciate your discussion.",NA,NA
7612,"paragraph",NA,"",NA,NA
7613,"paragraph",NA,"",NA,NA
7614,"paragraph",NA,"02:21:52-02:21:56",NA,NA
7615,"paragraph",NA,"We're going to now invite to the table, Tano Tanoa Social Workers Association.",NA,NA
7616,"paragraph",NA,"",NA,NA
7617,"paragraph",NA,"",NA,NA
7618,"paragraph",NA,"02:22:28-02:22:45",NA,NA
7619,"paragraph",NA,"I'm so grateful to the people who have been here for the people who have been here.",NA,NA
7620,"paragraph",NA,"",NA,NA
7621,"paragraph",NA,"",NA,NA
7622,"paragraph",NA,"02:22:58-02:23:05",NA,NA
7623,"paragraph",NA,"Ngā mate, tariana, tō tātou kingi, kore rā weimutu ngā tangi mō rāwatahi, mō rātua katoa o fetu rangitia.",NA,NA
7624,"paragraph",NA,"",NA,NA
7625,"paragraph",NA,"",NA,NA
7626,"paragraph",NA,"02:23:05-02:23:09",NA,NA
7627,"paragraph",NA,"Tāianu rā nei rā mātou ko taimairā ki moi te aroa ro o koutou.",NA,NA
7628,"paragraph",NA,"",NA,NA
7629,"paragraph",NA,"",NA,NA
7630,"paragraph",NA,"02:23:11-02:23:16",NA,NA
7631,"paragraph",NA,"I unu atu nei ki o koutou tarenga ki te whakarunga i ngā wairua o tēnei.",NA,NA
7632,"paragraph",NA,"",NA,NA
7633,"paragraph",NA,"",NA,NA
7634,"paragraph",NA,"02:23:16-02:23:17",NA,NA
7635,"paragraph",NA,"Kōrero kōrere hā reatuana.",NA,NA
7636,"paragraph",NA,"",NA,NA
7637,"paragraph",NA,"",NA,NA
7638,"paragraph",NA,"02:23:18-02:23:24",NA,NA
7639,"paragraph",NA,"Jōrera nei rā mātou e mihi atuana ki o koutou hurinu o tēnā putau, tēnā koutou, tēnā tātou patua.",NA,NA
7640,"paragraph",NA,"",NA,NA
7641,"paragraph",NA,"",NA,NA
7642,"paragraph",NA,"02:23:25-02:23:32",NA,NA
7643,"paragraph",NA,"Nā koka moaimete, whaka pitae ue.",NA,NA
7644,"paragraph",NA,"",NA,NA
7645,"paragraph",NA,"",NA,NA
7646,"paragraph",NA,"02:23:34-02:23:43",NA,NA
7647,"paragraph",NA,"Mō au mana ki tānga, ki te wī e tau nei.",NA,NA
7648,"paragraph",NA,"",NA,NA
7649,"paragraph",NA,"",NA,NA
7650,"paragraph",NA,"02:23:44-02:24:02",NA,NA
7651,"paragraph",NA,"Ko koe te piringa, ka puta ki te oranga, e te ariki, hai Māori e.",NA,NA
7652,"paragraph",NA,"",NA,NA
7653,"paragraph",NA,"",NA,NA
7654,"paragraph",NA,"02:24:03-02:24:08",NA,NA
7655,"paragraph",NA,"Hoi anora, kore rawe wishu ngā kupu po puta mai rā tō tatu kingi.",NA,NA
7656,"paragraph",NA,"",NA,NA
7657,"paragraph",NA,"",NA,NA
7658,"paragraph",NA,"02:24:09-02:24:11",NA,NA
7659,"paragraph",NA,"Tia Māori tatu i ake rā, i ake rā.",NA,NA
7660,"paragraph",NA,"",NA,NA
7661,"paragraph",NA,"",NA,NA
7662,"paragraph",NA,"02:24:41-02:24:47",NA,NA
7663,"paragraph",NA,"of contention that the association would like to add to what has already been presented",NA,NA
7664,"paragraph",NA,"",NA,NA
7665,"paragraph",NA,"",NA,NA
7666,"paragraph",NA,"02:24:48-02:24:53",NA,NA
7667,"paragraph",NA,"as follows. The sovereignty of knowledge is often at the expense of the rangatiratanga",NA,NA
7668,"paragraph",NA,"",NA,NA
7669,"paragraph",NA,"",NA,NA
7670,"paragraph",NA,"02:24:54-02:25:02",NA,NA
7671,"paragraph",NA,"of the whānau, tamariki, haupuri, hapu and iwi. The power of recognised qualification,",NA,NA
7672,"paragraph",NA,"",NA,NA
7673,"paragraph",NA,"",NA,NA
7674,"paragraph",NA,"02:25:03-02:25:11",NA,NA
7675,"paragraph",NA,"predominantly tertiary, tends to marginalise the kotahitanga of collaboration and experience.",NA,NA
7676,"paragraph",NA,"",NA,NA
7677,"paragraph",NA,"",NA,NA
7678,"paragraph",NA,"02:25:11-02:25:19",NA,NA
7679,"paragraph",NA,"Brisk aversion, both as organisations and in practice, dominates the imperative nature",NA,NA
7680,"paragraph",NA,"",NA,NA
7681,"paragraph",NA,"",NA,NA
7682,"paragraph",NA,"02:25:20-02:25:23",NA,NA
7683,"paragraph",NA,"of tiakitanga or custodianship.",NA,NA
7684,"paragraph",NA,"",NA,NA
7685,"paragraph",NA,"",NA,NA
7686,"paragraph",NA,"02:25:25-02:25:32",NA,NA
7687,"paragraph",NA,"The determinant of perception undermines the sustainability of connection in uritanga.",NA,NA
7688,"paragraph",NA,"",NA,NA
7689,"paragraph",NA,"",NA,NA
7690,"paragraph",NA,"02:25:34-02:25:40",NA,NA
7691,"paragraph",NA,"The association contends that the principles of the Treaty of Waitangi will exacerbate the",NA,NA
7692,"paragraph",NA,"",NA,NA
7693,"paragraph",NA,"",NA,NA
7694,"paragraph",NA,"02:25:40-02:25:48",NA,NA
7695,"paragraph",NA,"points raised above and for the profession and practice of social work impede an effective",NA,NA
7696,"paragraph",NA,"",NA,NA
7697,"paragraph",NA,"",NA,NA
7698,"paragraph",NA,"02:25:49-02:25:56",NA,NA
7699,"paragraph",NA,"delivery of service by the non-recognition of distinction, which then influences the",NA,NA
7700,"paragraph",NA,"",NA,NA
7701,"paragraph",NA,"",NA,NA
7702,"paragraph",NA,"02:25:57-02:26:06",NA,NA
7703,"paragraph",NA,"potentiality of engagement of people and structures to address life challenges and enhance well-being.",NA,NA
7704,"paragraph",NA,"",NA,NA
7705,"paragraph",NA,"",NA,NA
7706,"paragraph",NA,"02:26:06-02:26:21",NA,NA
7707,"paragraph",NA,"To diminish accountability both of organisational systems and competence in social work practice to navigate the uniqueness of difference and respect for diversities.",NA,NA
7708,"paragraph",NA,"",NA,NA
7709,"paragraph",NA,"",NA,NA
7710,"paragraph",NA,"02:26:21-02:26:43",NA,NA
7711,"paragraph",NA,"The focus on averting risk marginalises the centrality of tiakitanga and oranga, therefore need to not meet either in longevity or in sustainability, thereby jeopardising the potential for social change and development.",NA,NA
7712,"paragraph",NA,"",NA,NA
7713,"paragraph",NA,"",NA,NA
7714,"paragraph",NA,"02:26:43-02:27:10",NA,NA
7715,"paragraph",NA,"The paramountcy of perception will subjugate the uritanga of whānau, tamariki, hapuri, hapū and iwi, and in this, the empowerment and liberation of people will be severely impacted upon and the promotion of social cohesion decimated.",NA,NA
7716,"paragraph",NA,"",NA,NA
7717,"paragraph",NA,"",NA,NA
7718,"paragraph",NA,"02:27:10-02:27:15",NA,NA
7719,"paragraph",NA,"The association would like to leave the anacronym as follows.",NA,NA
7720,"paragraph",NA,"",NA,NA
7721,"paragraph",NA,"",NA,NA
7722,"paragraph",NA,"02:27:17-02:27:28",NA,NA
7723,"paragraph",NA,"Perception, the dominance of, accountability, the limitations of and connection, the constraint of.",NA,NA
7724,"paragraph",NA,"",NA,NA
7725,"paragraph",NA,"",NA,NA
7726,"paragraph",NA,"02:27:29-02:27:31",NA,NA
7727,"paragraph",NA,"And therein lies your anacronym of PEC.",NA,NA
7728,"paragraph",NA,"",NA,NA
7729,"paragraph",NA,"",NA,NA
7730,"paragraph",NA,"02:27:32-02:27:36",NA,NA
7731,"paragraph",NA,"Nō reira, tēnā koutou, tēnā koutou, tī rā mauri ora tātou.",NA,NA
7732,"paragraph",NA,"",NA,NA
7733,"paragraph",NA,"",NA,NA
7734,"paragraph",NA,"02:27:37-02:27:38",NA,NA
7735,"paragraph",NA,"Thank you for your submission.",NA,NA
7736,"paragraph",NA,"",NA,NA
7737,"paragraph",NA,"",NA,NA
7738,"paragraph",NA,"02:27:38-02:27:40",NA,NA
7739,"paragraph",NA,"I'll take questions.",NA,NA
7740,"paragraph",NA,"",NA,NA
7741,"paragraph",NA,"",NA,NA
7742,"paragraph",NA,"02:27:40-02:27:41",NA,NA
7743,"paragraph",NA,"The first is from Māori Menor Kapakini,",NA,NA
7744,"paragraph",NA,"",NA,NA
7745,"paragraph",NA,"",NA,NA
7746,"paragraph",NA,"02:27:42-02:27:43",NA,NA
7747,"paragraph",NA,"and then we'll go to Duncan Webb.",NA,NA
7748,"paragraph",NA,"",NA,NA
7749,"paragraph",NA,"",NA,NA
7750,"paragraph",NA,"02:27:43-02:27:43",NA,NA
7751,"paragraph",NA,"Okay.",NA,NA
7752,"paragraph",NA,"",NA,NA
7753,"paragraph",NA,"",NA,NA
7754,"paragraph",NA,"02:27:44-02:27:45",NA,NA
7755,"paragraph",NA,"Tēnā kauru and rau mai.",NA,NA
7756,"paragraph",NA,"",NA,NA
7757,"paragraph",NA,"",NA,NA
7758,"paragraph",NA,"02:27:45-02:27:46",NA,NA
7759,"paragraph",NA,"Ki tōwhare.",NA,NA
7760,"paragraph",NA,"",NA,NA
7761,"paragraph",NA,"",NA,NA
7762,"paragraph",NA,"02:27:48-02:27:50",NA,NA
7763,"paragraph",NA,"Ko te pātai tuatahi.",NA,NA
7764,"paragraph",NA,"",NA,NA
7765,"paragraph",NA,"",NA,NA
7766,"paragraph",NA,"02:27:51-02:27:53",NA,NA
7767,"paragraph",NA,"And so it's...",NA,NA
7768,"paragraph",NA,"",NA,NA
7769,"paragraph",NA,"",NA,NA
7770,"paragraph",NA,"02:27:54-02:27:55",NA,NA
7771,"paragraph",NA,"You know, I'll just go straight in.",NA,NA
7772,"paragraph",NA,"",NA,NA
7773,"paragraph",NA,"",NA,NA
7774,"paragraph",NA,"02:27:55-02:27:56",NA,NA
7775,"paragraph",NA,"What...",NA,NA
7776,"paragraph",NA,"",NA,NA
7777,"paragraph",NA,"",NA,NA
7778,"paragraph",NA,"02:27:56-02:28:00",NA,NA
7779,"paragraph",NA,"How does this bill harm Māori social services",NA,NA
7780,"paragraph",NA,"",NA,NA
7781,"paragraph",NA,"",NA,NA
7782,"paragraph",NA,"02:28:01-02:28:02",NA,NA
7783,"paragraph",NA,"and community development?",NA,NA
7784,"paragraph",NA,"",NA,NA
7785,"paragraph",NA,"",NA,NA
7786,"paragraph",NA,"02:28:03-02:28:06",NA,NA
7787,"paragraph",NA,"You make quite a few points inside your submission,",NA,NA
7788,"paragraph",NA,"",NA,NA
7789,"paragraph",NA,"",NA,NA
7790,"paragraph",NA,"02:28:07-02:28:08",NA,NA
7791,"paragraph",NA,"but that's probably the...",NA,NA
7792,"paragraph",NA,"",NA,NA
7793,"paragraph",NA,"",NA,NA
7794,"paragraph",NA,"02:28:38-02:28:42",NA,NA
7795,"paragraph",NA,"of language in that we're not talking about culture,",NA,NA
7796,"paragraph",NA,"",NA,NA
7797,"paragraph",NA,"",NA,NA
7798,"paragraph",NA,"02:28:42-02:28:43",NA,NA
7799,"paragraph",NA,"we're talking about identity.",NA,NA
7800,"paragraph",NA,"",NA,NA
7801,"paragraph",NA,"",NA,NA
7802,"paragraph",NA,"02:28:45-02:28:50",NA,NA
7803,"paragraph",NA,"So I think this is where, as has been referred by previous speakers,",NA,NA
7804,"paragraph",NA,"",NA,NA
7805,"paragraph",NA,"",NA,NA
7806,"paragraph",NA,"02:28:50-02:28:57",NA,NA
7807,"paragraph",NA,"the limitation of culture already sets a tone which then inhibits",NA,NA
7808,"paragraph",NA,"",NA,NA
7809,"paragraph",NA,"",NA,NA
7810,"paragraph",NA,"02:28:57-02:29:01",NA,NA
7811,"paragraph",NA,"the potentiality of practices tangata punga social workers.",NA,NA
7812,"paragraph",NA,"",NA,NA
7813,"paragraph",NA,"",NA,NA
7814,"paragraph",NA,"02:29:02-02:29:06",NA,NA
7815,"paragraph",NA,"The second point that the association would add to that",NA,NA
7816,"paragraph",NA,"",NA,NA
7817,"paragraph",NA,"",NA,NA
7818,"paragraph",NA,"02:29:06-02:29:10",NA,NA
7819,"paragraph",NA,"is the power of connection.",NA,NA
7820,"paragraph",NA,"",NA,NA
7821,"paragraph",NA,"",NA,NA
7822,"paragraph",NA,"02:29:11-02:29:13",NA,NA
7823,"paragraph",NA,"So as tangata whenua social workers,",NA,NA
7824,"paragraph",NA,"",NA,NA
7825,"paragraph",NA,"",NA,NA
7826,"paragraph",NA,"02:29:15-02:29:18",NA,NA
7827,"paragraph",NA,"we have the opportunity and indeed,",NA,NA
7828,"paragraph",NA,"",NA,NA
7829,"paragraph",NA,"",NA,NA
7830,"paragraph",NA,"02:29:18-02:29:20",NA,NA
7831,"paragraph",NA,"I would say, the potentiality to connect.",NA,NA
7832,"paragraph",NA,"",NA,NA
7833,"paragraph",NA,"",NA,NA
7834,"paragraph",NA,"02:29:22-02:29:26",NA,NA
7835,"paragraph",NA,"And that's both with whānau, tamariki, hapun, haakuri, etc.",NA,NA
7836,"paragraph",NA,"",NA,NA
7837,"paragraph",NA,"",NA,NA
7838,"paragraph",NA,"02:29:27-02:29:32",NA,NA
7839,"paragraph",NA,"And I think that connection is often minimised",NA,NA
7840,"paragraph",NA,"",NA,NA
7841,"paragraph",NA,"",NA,NA
7842,"paragraph",NA,"02:29:32-02:29:35",NA,NA
7843,"paragraph",NA,"by the perception of what is social work.",NA,NA
7844,"paragraph",NA,"",NA,NA
7845,"paragraph",NA,"",NA,NA
7846,"paragraph",NA,"02:29:36-02:29:42",NA,NA
7847,"paragraph",NA,"And because social work comes from largely a tradition",NA,NA
7848,"paragraph",NA,"",NA,NA
7849,"paragraph",NA,"",NA,NA
7850,"paragraph",NA,"02:29:43-02:29:49",NA,NA
7851,"paragraph",NA,"that is perhaps in some respects separated from us",NA,NA
7852,"paragraph",NA,"",NA,NA
7853,"paragraph",NA,"",NA,NA
7854,"paragraph",NA,"02:29:49-02:29:57",NA,NA
7855,"paragraph",NA,"as Taka de Whenua, it in many ways limits what for us",NA,NA
7856,"paragraph",NA,"",NA,NA
7857,"paragraph",NA,"",NA,NA
7858,"paragraph",NA,"02:29:58-02:30:02",NA,NA
7859,"paragraph",NA,"is the beauty and power of pao-hae, I can say.",NA,NA
7860,"paragraph",NA,"",NA,NA
7861,"paragraph",NA,"",NA,NA
7862,"paragraph",NA,"02:30:03-02:30:14",NA,NA
7863,"paragraph",NA,"So, languaging and applicability of language can constrain practice and the perception of our discipline, in our opinion.",NA,NA
7864,"paragraph",NA,"",NA,NA
7865,"paragraph",NA,"",NA,NA
7866,"paragraph",NA,"02:30:15-02:30:16",NA,NA
7867,"paragraph",NA,"Thank you.",NA,NA
7868,"paragraph",NA,"",NA,NA
7869,"paragraph",NA,"",NA,NA
7870,"paragraph",NA,"02:30:16-02:30:17",NA,NA
7871,"paragraph",NA,"Question from Duncan Webb.",NA,NA
7872,"paragraph",NA,"",NA,NA
7873,"paragraph",NA,"",NA,NA
7874,"paragraph",NA,"02:30:20-02:30:21",NA,NA
7875,"paragraph",NA,"Kia ora, kārawa.",NA,NA
7876,"paragraph",NA,"",NA,NA
7877,"paragraph",NA,"",NA,NA
7878,"paragraph",NA,"02:30:21-02:30:22",NA,NA
7879,"paragraph",NA,"Thank you for your submission.",NA,NA
7880,"paragraph",NA,"",NA,NA
7881,"paragraph",NA,"",NA,NA
7882,"paragraph",NA,"02:30:22-02:30:27",NA,NA
7883,"paragraph",NA,"Look, I'm really interested in your expertise in the social work field.",NA,NA
7884,"paragraph",NA,"",NA,NA
7885,"paragraph",NA,"",NA,NA
7886,"paragraph",NA,"02:30:28-02:30:32",NA,NA
7887,"paragraph",NA,"This bill seeks to reduce the treaty down to a kind of bundle of individual rights.",NA,NA
7888,"paragraph",NA,"",NA,NA
7889,"paragraph",NA,"",NA,NA
7890,"paragraph",NA,"02:30:32-02:30:48",NA,NA
7891,"paragraph",NA,"Can you talk about your work as social workers and the importance of communities, context, belonging, family and histories and how the treaty assists you in your work in helping people through the situations they face?",NA,NA
7892,"paragraph",NA,"",NA,NA
7893,"paragraph",NA,"",NA,NA
7894,"paragraph",NA,"02:30:50-02:31:01",NA,NA
7895,"paragraph",NA,"If I may respectfully respond to your pātai in that our workers, tangata whenua social workers, is not limited to the individual.",NA,NA
7896,"paragraph",NA,"",NA,NA
7897,"paragraph",NA,"",NA,NA
7898,"paragraph",NA,"02:31:01-02:31:04",NA,NA
7899,"paragraph",NA,"that the individual has connections",NA,NA
7900,"paragraph",NA,"",NA,NA
7901,"paragraph",NA,"",NA,NA
7902,"paragraph",NA,"02:31:04-02:31:10",NA,NA
7903,"paragraph",NA,"and that's where the potency of uritanga becomes so pertinent",NA,NA
7904,"paragraph",NA,"",NA,NA
7905,"paragraph",NA,"",NA,NA
7906,"paragraph",NA,"02:31:10-02:31:13",NA,NA
7907,"paragraph",NA,"is that once you start as social workers",NA,NA
7908,"paragraph",NA,"",NA,NA
7909,"paragraph",NA,"",NA,NA
7910,"paragraph",NA,"02:31:14-02:31:19",NA,NA
7911,"paragraph",NA,"unpacking what might be a referral to your service",NA,NA
7912,"paragraph",NA,"",NA,NA
7913,"paragraph",NA,"",NA,NA
7914,"paragraph",NA,"02:31:19-02:31:24",NA,NA
7915,"paragraph",NA,"you then start drawing connections to the trauma",NA,NA
7916,"paragraph",NA,"",NA,NA
7917,"paragraph",NA,"",NA,NA
7918,"paragraph",NA,"02:31:25-02:31:28",NA,NA
7919,"paragraph",NA,"to the mamaitanga, to the hurt, to the pain",NA,NA
7920,"paragraph",NA,"",NA,NA
7921,"paragraph",NA,"",NA,NA
7922,"paragraph",NA,"02:31:28-02:31:32",NA,NA
7923,"paragraph",NA,"that has been threaded right throughout that whānau,",NA,NA
7924,"paragraph",NA,"",NA,NA
7925,"paragraph",NA,"",NA,NA
7926,"paragraph",NA,"02:31:32-02:31:37",NA,NA
7927,"paragraph",NA,"and I would suggest, and we would suggest, generations before.",NA,NA
7928,"paragraph",NA,"",NA,NA
7929,"paragraph",NA,"",NA,NA
7930,"paragraph",NA,"02:31:38-02:31:42",NA,NA
7931,"paragraph",NA,"I think this is where the limitation of connection",NA,NA
7932,"paragraph",NA,"",NA,NA
7933,"paragraph",NA,"",NA,NA
7934,"paragraph",NA,"02:31:42-02:31:49",NA,NA
7935,"paragraph",NA,"and often diagnosis to that individual situation prohibits",NA,NA
7936,"paragraph",NA,"",NA,NA
7937,"paragraph",NA,"",NA,NA
7938,"paragraph",NA,"02:31:49-02:31:52",NA,NA
7939,"paragraph",NA,"or indeed constrains the power of that connection.",NA,NA
7940,"paragraph",NA,"",NA,NA
7941,"paragraph",NA,"",NA,NA
7942,"paragraph",NA,"02:31:52-02:31:58",NA,NA
7943,"paragraph",NA,"And if I may just briefly diverge for a while.",NA,NA
7944,"paragraph",NA,"",NA,NA
7945,"paragraph",NA,"",NA,NA
7946,"paragraph",NA,"02:31:59-02:32:04",NA,NA
7947,"paragraph",NA,"We talk about Titiriti or Waitangi, but actually we go back as far as Whakaputanga.",NA,NA
7948,"paragraph",NA,"",NA,NA
7949,"paragraph",NA,"",NA,NA
7950,"paragraph",NA,"02:32:06-02:32:17",NA,NA
7951,"paragraph",NA,"So the historical connection is what leads to the turbulence of today, which then generates what is to come.",NA,NA
7952,"paragraph",NA,"",NA,NA
7953,"paragraph",NA,"",NA,NA
7954,"paragraph",NA,"02:32:17-02:32:21",NA,NA
7955,"paragraph",NA,"And I think it's that connection generationally",NA,NA
7956,"paragraph",NA,"",NA,NA
7957,"paragraph",NA,"",NA,NA
7958,"paragraph",NA,"02:32:21-02:32:23",NA,NA
7959,"paragraph",NA,"that becomes really important for us",NA,NA
7960,"paragraph",NA,"",NA,NA
7961,"paragraph",NA,"",NA,NA
7962,"paragraph",NA,"02:32:24-02:32:26",NA,NA
7963,"paragraph",NA,"as tangata, pinawa, social workers.",NA,NA
7964,"paragraph",NA,"",NA,NA
7965,"paragraph",NA,"",NA,NA
7966,"paragraph",NA,"02:32:26-02:32:27",NA,NA
7967,"paragraph",NA,"Thank you.",NA,NA
7968,"paragraph",NA,"",NA,NA
7969,"paragraph",NA,"",NA,NA
7970,"paragraph",NA,"02:32:27-02:32:30",NA,NA
7971,"paragraph",NA,"Sorry to interrupt, but that's the end of the time allocated.",NA,NA
7972,"paragraph",NA,"",NA,NA
7973,"paragraph",NA,"",NA,NA
7974,"paragraph",NA,"02:32:30-02:32:32",NA,NA
7975,"paragraph",NA,"Steve, I'll prioritise your next question.",NA,NA
7976,"paragraph",NA,"",NA,NA
7977,"paragraph",NA,"",NA,NA
7978,"paragraph",NA,"02:32:33-02:32:36",NA,NA
7979,"paragraph",NA,"Thank you both for being with us and spending time this afternoon.",NA,NA
7980,"paragraph",NA,"",NA,NA
7981,"paragraph",NA,"",NA,NA
7982,"paragraph",NA,"02:32:36-02:32:37",NA,NA
7983,"paragraph",NA,"He mihi, kia koutou.",NA,NA
7984,"paragraph",NA,"",NA,NA
7985,"paragraph",NA,"",NA,NA
7986,"paragraph",NA,"02:32:38-02:32:38",NA,NA
7987,"paragraph",NA,"Kia ora.",NA,NA
7988,"paragraph",NA,"",NA,NA
7989,"paragraph",NA,"",NA,NA
7990,"paragraph",NA,"02:32:39-02:32:42",NA,NA
7991,"paragraph",NA,"We're now going to move to a submission from Brian Eston.",NA,NA
7992,"paragraph",NA,"",NA,NA
7993,"paragraph",NA,"",NA,NA
