"doc_index","content_type","style_name","text","level","num_id"
6924,"paragraph",NA,"",NA,NA
6925,"paragraph",NA,"02:08:16-02:08:19",NA,NA
6926,"paragraph",NA,"to redefine it, it seems to undermine the whole premise",NA,NA
6927,"paragraph",NA,"",NA,NA
6928,"paragraph",NA,"",NA,NA
6929,"paragraph",NA,"02:08:20-02:08:22",NA,NA
6930,"paragraph",NA,"of what every party here has supported.",NA,NA
6931,"paragraph",NA,"",NA,NA
6932,"paragraph",NA,"",NA,NA
6933,"paragraph",NA,"02:08:23-02:08:23",NA,NA
6934,"paragraph",NA,"Thanks, Carl.",NA,NA
6935,"paragraph",NA,"",NA,NA
6936,"paragraph",NA,"",NA,NA
6937,"paragraph",NA,"02:08:23-02:08:26",NA,NA
6938,"paragraph",NA,"We'll go to Stephen Abel and then Dr Webb.",NA,NA
6939,"paragraph",NA,"",NA,NA
6940,"paragraph",NA,"",NA,NA
6941,"paragraph",NA,"02:08:26-02:08:26",NA,NA
6942,"paragraph",NA,"Kia ora.",NA,NA
6943,"paragraph",NA,"",NA,NA
6944,"paragraph",NA,"",NA,NA
6945,"paragraph",NA,"02:08:27-02:08:27",NA,NA
6946,"paragraph",NA,"Thank you very much, Carl.",NA,NA
6947,"paragraph",NA,"",NA,NA
6948,"paragraph",NA,"",NA,NA
6949,"paragraph",NA,"02:08:29-02:08:34",NA,NA
6950,"paragraph",NA,"This bill is predicated on ideas that have been privilege",NA,NA
6951,"paragraph",NA,"",NA,NA
6952,"paragraph",NA,"",NA,NA
6953,"paragraph",NA,"02:08:34-02:08:36",NA,NA
6954,"paragraph",NA,"of one group at the expense of another.",NA,NA
6955,"paragraph",NA,"",NA,NA
6956,"paragraph",NA,"",NA,NA
6957,"paragraph",NA,"02:08:37-02:08:42",NA,NA
6958,"paragraph",NA,"Can you expand on your point about a denial of the process",NA,NA
6959,"paragraph",NA,"",NA,NA
6960,"paragraph",NA,"",NA,NA
6961,"paragraph",NA,"02:08:42-02:08:46",NA,NA
6962,"paragraph",NA,"of colonisation whereby the privilege that Pākehā,",NA,NA
6963,"paragraph",NA,"",NA,NA
6964,"paragraph",NA,"",NA,NA
6965,"paragraph",NA,"02:08:46-02:08:47",NA,NA
6966,"paragraph",NA,"for example, enjoy today,",NA,NA
6967,"paragraph",NA,"",NA,NA
6968,"paragraph",NA,"",NA,NA
6969,"paragraph",NA,"02:08:49-02:08:52",NA,NA
6970,"paragraph",NA,"comes off the back of the acquisition and theft",NA,NA
6971,"paragraph",NA,"",NA,NA
6972,"paragraph",NA,"",NA,NA
6973,"paragraph",NA,"02:08:52-02:08:56",NA,NA
6974,"paragraph",NA,"and ropatu of Māori land and destruction of Māori,",NA,NA
6975,"paragraph",NA,"",NA,NA
6976,"paragraph",NA,"",NA,NA
6977,"paragraph",NA,"02:08:57-02:08:59",NA,NA
6978,"paragraph",NA,"you know, tina rangatiratanga,",NA,NA
6979,"paragraph",NA,"",NA,NA
6980,"paragraph",NA,"",NA,NA
6981,"paragraph",NA,"02:09:00-02:09:01",NA,NA
6982,"paragraph",NA,"essentially through the colonial exercise.",NA,NA
6983,"paragraph",NA,"",NA,NA
6984,"paragraph",NA,"",NA,NA
6985,"paragraph",NA,"02:09:02-02:09:05",NA,NA
6986,"paragraph",NA,"And the suggestion that somehow the correction",NA,NA
6987,"paragraph",NA,"",NA,NA
6988,"paragraph",NA,"",NA,NA
6989,"paragraph",NA,"02:09:06-02:09:10",NA,NA
6990,"paragraph",NA,"is to non-Māori rights that has to be made,",NA,NA
6991,"paragraph",NA,"",NA,NA
6992,"paragraph",NA,"",NA,NA
6993,"paragraph",NA,"02:09:10-02:09:16",NA,NA
6994,"paragraph",NA,"how you respond to that in the context of our actual history.",NA,NA
6995,"paragraph",NA,"",NA,NA
6996,"paragraph",NA,"",NA,NA
6997,"paragraph",NA,"02:09:16-02:09:21",NA,NA
6998,"paragraph",NA,"I think many of us aren't well resourced to have these discussions.",NA,NA
6999,"paragraph",NA,"",NA,NA
7000,"paragraph",NA,"",NA,NA
7001,"paragraph",NA,"02:09:22-02:09:23",NA,NA
7002,"paragraph",NA,"I went to Auckland Grammar School.",NA,NA
7003,"paragraph",NA,"",NA,NA
7004,"paragraph",NA,"",NA,NA
7005,"paragraph",NA,"02:09:24-02:09:29",NA,NA
7006,"paragraph",NA,"We sat with Sir George Gray's name on the front of the hall, celebrated.",NA,NA
7007,"paragraph",NA,"",NA,NA
7008,"paragraph",NA,"",NA,NA
7009,"paragraph",NA,"02:09:30-02:09:36",NA,NA
7010,"paragraph",NA,"And my first year was 1995 when that Opatu acknowledgement apology was given for the invasion.",NA,NA
7011,"paragraph",NA,"",NA,NA
7012,"paragraph",NA,"",NA,NA
7013,"paragraph",NA,"02:09:36-02:09:37",NA,NA
7014,"paragraph",NA,"Those are the words that we used.",NA,NA
7015,"paragraph",NA,"",NA,NA
7016,"paragraph",NA,"",NA,NA
7017,"paragraph",NA,"02:09:38-02:09:40",NA,NA
7018,"paragraph",NA,"And there was nothing about that in my school.",NA,NA
7019,"paragraph",NA,"",NA,NA
7020,"paragraph",NA,"",NA,NA
7021,"paragraph",NA,"02:09:40-02:09:43",NA,NA
7022,"paragraph",NA,"I don't think we're well resourced to have those conversations.",NA,NA
7023,"paragraph",NA,"",NA,NA
7024,"paragraph",NA,"",NA,NA
7025,"paragraph",NA,"02:09:44-02:09:47",NA,NA
7026,"paragraph",NA,"The most common trope I see in social media is about a gravy train.",NA,NA
7027,"paragraph",NA,"",NA,NA
7028,"paragraph",NA,"",NA,NA
7029,"paragraph",NA,"02:09:48-02:09:52",NA,NA
7030,"paragraph",NA,"If you go into the Rau Patu Deed, I might get the number slightly wrong here,",NA,NA
7031,"paragraph",NA,"",NA,NA
7032,"paragraph",NA,"",NA,NA
7033,"paragraph",NA,"02:09:52-02:09:58",NA,NA
7034,"paragraph",NA,"but $170 million, $14 billion loss, that's 0.9%.",NA,NA
7035,"paragraph",NA,"",NA,NA
7036,"paragraph",NA,"",NA,NA
7037,"paragraph",NA,"02:10:00-02:10:04",NA,NA
7038,"paragraph",NA,"Unless leaders like yourselves and others of us in the community",NA,NA
7039,"paragraph",NA,"",NA,NA
7040,"paragraph",NA,"",NA,NA
7041,"paragraph",NA,"02:10:04-02:10:06",NA,NA
7042,"paragraph",NA,"are speaking and correcting these tropes,",NA,NA
7043,"paragraph",NA,"",NA,NA
7044,"paragraph",NA,"",NA,NA
7045,"paragraph",NA,"02:10:07-02:10:09",NA,NA
7046,"paragraph",NA,"we're not able to have a useful conversation.",NA,NA
7047,"paragraph",NA,"",NA,NA
7048,"paragraph",NA,"",NA,NA
7049,"paragraph",NA,"02:10:12-02:10:12",NA,NA
7050,"paragraph",NA,"Yeah.",NA,NA
7051,"paragraph",NA,"",NA,NA
7052,"paragraph",NA,"",NA,NA
7053,"paragraph",NA,"02:10:12-02:10:15",NA,NA
7054,"paragraph",NA,"Yeah, that's what I'd say.",NA,NA
7055,"paragraph",NA,"",NA,NA
7056,"paragraph",NA,"",NA,NA
7057,"paragraph",NA,"02:10:15-02:10:15",NA,NA
7058,"paragraph",NA,"Thanks, Carl.",NA,NA
7059,"paragraph",NA,"",NA,NA
7060,"paragraph",NA,"",NA,NA
7061,"paragraph",NA,"02:10:16-02:10:16",NA,NA
7062,"paragraph",NA,"Thank you.",NA,NA
7063,"paragraph",NA,"",NA,NA
7064,"paragraph",NA,"",NA,NA
7065,"paragraph",NA,"02:10:17-02:10:18",NA,NA
7066,"paragraph",NA,"Valuable submission.",NA,NA
7067,"paragraph",NA,"",NA,NA
7068,"paragraph",NA,"",NA,NA
7069,"paragraph",NA,"02:10:18-02:10:21",NA,NA
7070,"paragraph",NA,"Thank you for your time and being with the committee this morning.",NA,NA
7071,"paragraph",NA,"",NA,NA
7072,"paragraph",NA,"",NA,NA
7073,"paragraph",NA,"02:10:22-02:10:22",NA,NA
7074,"paragraph",NA,"Thank you.",NA,NA
7075,"paragraph",NA,"",NA,NA
7076,"paragraph",NA,"",NA,NA
7077,"paragraph",NA,"02:10:23-02:10:28",NA,NA
7078,"paragraph",NA,"I know you didn't get a chance to answer my question, but my request still stands for",NA,NA
7079,"paragraph",NA,"",NA,NA
7080,"paragraph",NA,"",NA,NA
7081,"paragraph",NA,"02:10:28-02:10:31",NA,NA
7082,"paragraph",NA,"you to consider that as part of your within your parties.",NA,NA
7083,"paragraph",NA,"",NA,NA
7084,"paragraph",NA,"",NA,NA
7085,"paragraph",NA,"02:10:31-02:10:32",NA,NA
7086,"paragraph",NA,"Thank you.",NA,NA
7087,"paragraph",NA,"",NA,NA
7088,"paragraph",NA,"",NA,NA
7089,"paragraph",NA,"02:10:32-02:10:41",NA,NA
7090,"paragraph",NA,"We're going to move on now to submission from Natasha Hamilton-Hart, who is joining us by",NA,NA
7091,"paragraph",NA,"",NA,NA
7092,"paragraph",NA,"",NA,NA
7093,"paragraph",NA,"02:10:41-02:10:57",NA,NA
7094,"paragraph",NA,"Natasha, thank you for being with us. You're on mute, but I will give you, just welcome",NA,NA
7095,"paragraph",NA,"",NA,NA
7096,"paragraph",NA,"",NA,NA
7097,"paragraph",NA,"02:10:57-02:11:01",NA,NA
7098,"paragraph",NA,"you to the committee and hand over to you for the 10 minutes for your presentation.",NA,NA
7099,"paragraph",NA,"",NA,NA
7100,"paragraph",NA,"",NA,NA
7101,"paragraph",NA,"02:11:02-02:11:07",NA,NA
7102,"paragraph",NA,"Thank you very much. My name is Natasha Hamilton-Hart and I'm a professor at a New Zealand university.",NA,NA
7103,"paragraph",NA,"",NA,NA
7104,"paragraph",NA,"",NA,NA
7105,"paragraph",NA,"02:11:08-02:11:10",NA,NA
7106,"paragraph",NA,"My thinking on this issue is informed by my academic work",NA,NA
7107,"paragraph",NA,"",NA,NA
7108,"paragraph",NA,"",NA,NA
7109,"paragraph",NA,"02:11:11-02:11:13",NA,NA
7110,"paragraph",NA,"in comparative political economy and political institutions,",NA,NA
7111,"paragraph",NA,"",NA,NA
7112,"paragraph",NA,"",NA,NA
7113,"paragraph",NA,"02:11:14-02:11:17",NA,NA
7114,"paragraph",NA,"but I make these remarks in my personal capacity.",NA,NA
7115,"paragraph",NA,"",NA,NA
7116,"paragraph",NA,"",NA,NA
7117,"paragraph",NA,"02:11:18-02:11:20",NA,NA
7118,"paragraph",NA,"So I want to speak to three issues raised",NA,NA
7119,"paragraph",NA,"",NA,NA
7120,"paragraph",NA,"",NA,NA
7121,"paragraph",NA,"02:11:21-02:11:21",NA,NA
7122,"paragraph",NA,"in my written submission.",NA,NA
7123,"paragraph",NA,"",NA,NA
7124,"paragraph",NA,"",NA,NA
7125,"paragraph",NA,"02:11:22-02:11:23",NA,NA
7126,"paragraph",NA,"And in brief, they are one,",NA,NA
7127,"paragraph",NA,"",NA,NA
7128,"paragraph",NA,"",NA,NA
7129,"paragraph",NA,"02:11:24-02:11:25",NA,NA
7130,"paragraph",NA,"that the principles of the Treaty of Waitangi,",NA,NA
7131,"paragraph",NA,"",NA,NA
7132,"paragraph",NA,"",NA,NA
7133,"paragraph",NA,"02:11:26-02:11:28",NA,NA
7134,"paragraph",NA,"as they currently figure in law and public governance,",NA,NA
7135,"paragraph",NA,"",NA,NA
7136,"paragraph",NA,"",NA,NA
7137,"paragraph",NA,"02:11:28-02:11:30",NA,NA
7138,"paragraph",NA,"lack democratic legitimacy.",NA,NA
7139,"paragraph",NA,"",NA,NA
7140,"paragraph",NA,"",NA,NA
7141,"paragraph",NA,"02:11:31-02:11:34",NA,NA
7142,"paragraph",NA,"And two, that the Treaty of Waitangi should not be mined",NA,NA
7143,"paragraph",NA,"",NA,NA
7144,"paragraph",NA,"",NA,NA
7145,"paragraph",NA,"02:11:34-02:11:36",NA,NA
7146,"paragraph",NA,"to generate constitutional principles.",NA,NA
7147,"paragraph",NA,"",NA,NA
7148,"paragraph",NA,"",NA,NA
7149,"paragraph",NA,"02:11:37-02:11:46",NA,NA
7150,"paragraph",NA,"And three, that the bills proposed principles one and three capture fundamental democratic values that we should protect somehow.",NA,NA
7151,"paragraph",NA,"",NA,NA
7152,"paragraph",NA,"",NA,NA
7153,"paragraph",NA,"02:11:48-02:11:51",NA,NA
7154,"paragraph",NA,"So first, where we stand now lacks democratic legitimacy.",NA,NA
7155,"paragraph",NA,"",NA,NA
7156,"paragraph",NA,"",NA,NA
7157,"paragraph",NA,"02:11:52-02:12:00",NA,NA
7158,"paragraph",NA,"I think a constitutional revolution has taken place since the 1980s, and many of our foremost treaty scholars would acknowledge that.",NA,NA
7159,"paragraph",NA,"",NA,NA
7160,"paragraph",NA,"",NA,NA
7161,"paragraph",NA,"02:12:00-02:12:11",NA,NA
7162,"paragraph",NA,"The insertion of treaty principles references in legislation has paved the way for the courts and the Waitangi Tribunal to generate law that runs ahead of clear parliamentary intent.",NA,NA
7163,"paragraph",NA,"",NA,NA
7164,"paragraph",NA,"",NA,NA
7165,"paragraph",NA,"02:12:12-02:12:23",NA,NA
7166,"paragraph",NA,"And this process continues. Guidance disseminated by the Waitangi Tribunal explicitly says that the principles will continue to evolve, but apparently without any parliamentary input into what they are.",NA,NA
7167,"paragraph",NA,"",NA,NA
7168,"paragraph",NA,"",NA,NA
7169,"paragraph",NA,"02:12:24-02:12:31",NA,NA
7170,"paragraph",NA,"And this is the blank check that is handed to the most unaccountable and least democratic institutions of state.",NA,NA
7171,"paragraph",NA,"",NA,NA
7172,"paragraph",NA,"",NA,NA
7173,"paragraph",NA,"02:12:32-02:12:40",NA,NA
7174,"paragraph",NA,"I would like to remind the members of this committee that the prime architect of this constitutional revolution back in the 1980s,",NA,NA
7175,"paragraph",NA,"",NA,NA
7176,"paragraph",NA,"",NA,NA
7177,"paragraph",NA,"02:12:40-02:12:52",NA,NA
7178,"paragraph",NA,"Geoffrey Palmer, intended the legislative references to the treaty principles to be such a blank check precisely in order to bring about changes that he did not think Parliament would consent to.",NA,NA
7179,"paragraph",NA,"",NA,NA
7180,"paragraph",NA,"",NA,NA
7181,"paragraph",NA,"02:12:52-02:13:04",NA,NA
7182,"paragraph",NA,"Now, we'll just briefly quote from his 1992 book where he says, legislation was used to set up processes and procedures and the principles on which decisions should be based.",NA,NA
7183,"paragraph",NA,"",NA,NA
7184,"paragraph",NA,"",NA,NA
7185,"paragraph",NA,"02:13:05-02:13:12",NA,NA
7186,"paragraph",NA,"The initial commitment required was to a process. No tangible outcome was provided by the legislation itself.",NA,NA
7187,"paragraph",NA,"",NA,NA
7188,"paragraph",NA,"",NA,NA
7189,"paragraph",NA,"02:13:13-02:13:20",NA,NA
7190,"paragraph",NA,"What should be done was to be decided only after judicial or quasi-judicial processes had assessed individual cases.",NA,NA
7191,"paragraph",NA,"",NA,NA
7192,"paragraph",NA,"",NA,NA
7193,"paragraph",NA,"02:13:20-02:13:24",NA,NA
7194,"paragraph",NA,"First, it was necessary to give the courts something to interpret.",NA,NA
7195,"paragraph",NA,"",NA,NA
7196,"paragraph",NA,"",NA,NA
7197,"paragraph",NA,"02:13:25-02:13:26",NA,NA
7198,"paragraph",NA,"And that is what he did.",NA,NA
7199,"paragraph",NA,"",NA,NA
7200,"paragraph",NA,"",NA,NA
7201,"paragraph",NA,"02:13:27-02:13:31",NA,NA
7202,"paragraph",NA,"Now, this is no way, I think, to do constitutional change in a democracy.",NA,NA
7203,"paragraph",NA,"",NA,NA
7204,"paragraph",NA,"",NA,NA
7205,"paragraph",NA,"02:13:32-02:13:39",NA,NA
7206,"paragraph",NA,"If you celebrate the current status of the treaty principles, as created by the courts and the Waitangi Tribunal,",NA,NA
7207,"paragraph",NA,"",NA,NA
7208,"paragraph",NA,"",NA,NA
7209,"paragraph",NA,"02:13:39-02:13:43",NA,NA
7210,"paragraph",NA,"then I would ask you to have the courage to ask voters for their consent.",NA,NA
7211,"paragraph",NA,"",NA,NA
7212,"paragraph",NA,"",NA,NA
7213,"paragraph",NA,"02:13:45-02:13:48",NA,NA
7214,"paragraph",NA,"Secondly, in my view, the treaty should not be mined for present-day political purposes.",NA,NA
7215,"paragraph",NA,"",NA,NA
7216,"paragraph",NA,"",NA,NA
7217,"paragraph",NA,"02:13:48-02:13:51",NA,NA
7218,"paragraph",NA,"and here I disagree with the authors of this bill.",NA,NA
7219,"paragraph",NA,"",NA,NA
7220,"paragraph",NA,"",NA,NA
7221,"paragraph",NA,"02:13:51-02:13:53",NA,NA
7222,"paragraph",NA,"The treaty is important to New Zealand's history",NA,NA
7223,"paragraph",NA,"",NA,NA
7224,"paragraph",NA,"",NA,NA
7225,"paragraph",NA,"02:13:53-02:13:55",NA,NA
7226,"paragraph",NA,"but it is a document of its time",NA,NA
7227,"paragraph",NA,"",NA,NA
7228,"paragraph",NA,"",NA,NA
7229,"paragraph",NA,"02:13:55-02:13:58",NA,NA
7230,"paragraph",NA,"and there was a time that ushered in a period",NA,NA
7231,"paragraph",NA,"",NA,NA
7232,"paragraph",NA,"",NA,NA
7233,"paragraph",NA,"02:13:58-02:14:00",NA,NA
7234,"paragraph",NA,"of intensive colonial rule around the world.",NA,NA
7235,"paragraph",NA,"",NA,NA
7236,"paragraph",NA,"",NA,NA
7237,"paragraph",NA,"02:14:00-02:14:03",NA,NA
7238,"paragraph",NA,"It was a racist time when it was commonplace",NA,NA
7239,"paragraph",NA,"",NA,NA
7240,"paragraph",NA,"",NA,NA
7241,"paragraph",NA,"02:14:03-02:14:06",NA,NA
7242,"paragraph",NA,"to ascribe personal characteristics to whole groups of people",NA,NA
7243,"paragraph",NA,"",NA,NA
7244,"paragraph",NA,"",NA,NA
7245,"paragraph",NA,"02:14:06-02:14:07",NA,NA
7246,"paragraph",NA,"based on their ancestry.",NA,NA
7247,"paragraph",NA,"",NA,NA
7248,"paragraph",NA,"",NA,NA
7249,"paragraph",NA,"02:14:08-02:14:10",NA,NA
7250,"paragraph",NA,"It was a time when the nascent colonial state",NA,NA
7251,"paragraph",NA,"",NA,NA
7252,"paragraph",NA,"",NA,NA
7253,"paragraph",NA,"02:14:10-02:14:13",NA,NA
7254,"paragraph",NA,"didn't really run a tax system, let alone take nearly a third",NA,NA
7255,"paragraph",NA,"",NA,NA
7256,"paragraph",NA,"",NA,NA
7257,"paragraph",NA,"02:14:13-02:14:16",NA,NA
7258,"paragraph",NA,"of national product in tax, when the state itself",NA,NA
7259,"paragraph",NA,"",NA,NA
7260,"paragraph",NA,"",NA,NA
7261,"paragraph",NA,"02:14:16-02:14:21",NA,NA
7262,"paragraph",NA,"did very little beyond attempts to secure order and property rights, and it was very obviously a",NA,NA
7263,"paragraph",NA,"",NA,NA
7264,"paragraph",NA,"",NA,NA
7265,"paragraph",NA,"02:14:21-02:14:26",NA,NA
7266,"paragraph",NA,"time when the state made no pretense of being a democracy. So what I draw from this is that the",NA,NA
7267,"paragraph",NA,"",NA,NA
7268,"paragraph",NA,"",NA,NA
7269,"paragraph",NA,"02:14:26-02:14:31",NA,NA
7270,"paragraph",NA,"treaty does not provide us with constitutional principles for running a multicultural democracy,",NA,NA
7271,"paragraph",NA,"",NA,NA
7272,"paragraph",NA,"",NA,NA
7273,"paragraph",NA,"02:14:32-02:14:37",NA,NA
7274,"paragraph",NA,"which is one where ancestral lines of many families are richly intermingled, and the state",NA,NA
7275,"paragraph",NA,"",NA,NA
7276,"paragraph",NA,"",NA,NA
7277,"paragraph",NA,"02:14:38-02:14:43",NA,NA
7278,"paragraph",NA,"runs, as I think it should, ambitious programs to promote public health, welfare, and education.",NA,NA
7279,"paragraph",NA,"",NA,NA
7280,"paragraph",NA,"",NA,NA
7281,"paragraph",NA,"02:14:44-02:14:54",NA,NA
7282,"paragraph",NA,"Thirdly, the principles one and three of the bill have great merit in reminding us of the importance of parliamentary sovereignty and the bedrock principle of legal equality among citizens.",NA,NA
7283,"paragraph",NA,"",NA,NA
7284,"paragraph",NA,"",NA,NA
7285,"paragraph",NA,"02:14:55-02:15:05",NA,NA
7286,"paragraph",NA,"And this is consistent in spirit with Article 1 of the Universal Declaration of Human Rights, which begins, all human beings are born free and equal in dignity and rights.",NA,NA
7287,"paragraph",NA,"",NA,NA
7288,"paragraph",NA,"",NA,NA
7289,"paragraph",NA,"02:15:05-02:15:13",NA,NA
7290,"paragraph",NA,"And this is a good principle. I think it captures the spirit of shared humanity that has sustained our most progressive achievements as a nation.",NA,NA
7291,"paragraph",NA,"",NA,NA
7292,"paragraph",NA,"",NA,NA
7293,"paragraph",NA,"02:15:14-02:15:18",NA,NA
7294,"paragraph",NA,"And I would include in that the construction of the welfare state under the leadership of Michael Joseph Savage.",NA,NA
7295,"paragraph",NA,"",NA,NA
7296,"paragraph",NA,"",NA,NA
7297,"paragraph",NA,"02:15:19-02:15:25",NA,NA
7298,"paragraph",NA,"So many opponents of this bill say that we have an urgent moral duty to reduce poverty and other inequities.",NA,NA
7299,"paragraph",NA,"",NA,NA
7300,"paragraph",NA,"",NA,NA
7301,"paragraph",NA,"02:15:26-02:15:31",NA,NA
7302,"paragraph",NA,"And they note that Maori people are disproportionately represented in almost all areas of disadvantage.",NA,NA
7303,"paragraph",NA,"",NA,NA
7304,"paragraph",NA,"",NA,NA
7305,"paragraph",NA,"02:15:32-02:15:34",NA,NA
7306,"paragraph",NA,"The playing field is not level. And I agree.",NA,NA
7307,"paragraph",NA,"",NA,NA
7308,"paragraph",NA,"",NA,NA
7309,"paragraph",NA,"02:15:35-02:15:42",NA,NA
7310,"paragraph",NA,"But my question is, what does it take to generate the political will and capacity to make the investments to address these injustices?",NA,NA
7311,"paragraph",NA,"",NA,NA
7312,"paragraph",NA,"",NA,NA
7313,"paragraph",NA,"02:15:43-02:15:49",NA,NA
7314,"paragraph",NA,"Now, my academic work for the past three decades has been on political institutions in post-colonial societies.",NA,NA
7315,"paragraph",NA,"",NA,NA
7316,"paragraph",NA,"",NA,NA
7317,"paragraph",NA,"02:15:50-02:16:01",NA,NA
7318,"paragraph",NA,"And one very clear takeaway from this work is that countries with inclusive political institutions do a far better job of generating solidarity necessary for shared prosperity.",NA,NA
7319,"paragraph",NA,"",NA,NA
7320,"paragraph",NA,"",NA,NA
7321,"paragraph",NA,"02:16:02-02:16:11",NA,NA
7322,"paragraph",NA,"So-called consociational democracies, where race or religion shape the terms of political engagement, produce profoundly inferior outcomes.",NA,NA
7323,"paragraph",NA,"",NA,NA
7324,"paragraph",NA,"",NA,NA
7325,"paragraph",NA,"02:16:12-02:16:15",NA,NA
7326,"paragraph",NA,"Now, several submitters today have said equality does not work.",NA,NA
7327,"paragraph",NA,"",NA,NA
7328,"paragraph",NA,"",NA,NA
7329,"paragraph",NA,"02:16:16-02:16:21",NA,NA
7330,"paragraph",NA,"However, when it comes to core legal rights, political and civil rights, I think they are mistaking.",NA,NA
7331,"paragraph",NA,"",NA,NA
7332,"paragraph",NA,"",NA,NA
7333,"paragraph",NA,"02:16:22-02:16:25",NA,NA
7334,"paragraph",NA,"I think inequality is what does not work.",NA,NA
7335,"paragraph",NA,"",NA,NA
7336,"paragraph",NA,"",NA,NA
7337,"paragraph",NA,"02:16:26-02:16:35",NA,NA
7338,"paragraph",NA,"So if we base our constitutional framework on the idea that we are separate peoples transacting according to contract, we diminish our sense of shared nationhood.",NA,NA
7339,"paragraph",NA,"",NA,NA
7340,"paragraph",NA,"",NA,NA
7341,"paragraph",NA,"02:16:36-02:16:40",NA,NA
7342,"paragraph",NA,"I think a nation, as put forward famously by one of my former professors, Benedict Anderson,",NA,NA
7343,"paragraph",NA,"",NA,NA
7344,"paragraph",NA,"",NA,NA
7345,"paragraph",NA,"02:16:41-02:16:47",NA,NA
7346,"paragraph",NA,"a nation is an imagined community in which whatever our differences, we are one people.",NA,NA
7347,"paragraph",NA,"",NA,NA
7348,"paragraph",NA,"",NA,NA
7349,"paragraph",NA,"02:16:48-02:16:51",NA,NA
7350,"paragraph",NA,"Now, today we have heard many submitters making the case that we are not,",NA,NA
7351,"paragraph",NA,"",NA,NA
7352,"paragraph",NA,"",NA,NA
7353,"paragraph",NA,"02:16:51-02:16:55",NA,NA
7354,"paragraph",NA,"that Maori are a distinct people with claims not just to cultural autonomy,",NA,NA
7355,"paragraph",NA,"",NA,NA
7356,"paragraph",NA,"",NA,NA
7357,"paragraph",NA,"02:16:56-02:17:01",NA,NA
7358,"paragraph",NA,"but political nationhood, sovereignty, tīnuranga-tiratanga, self-determination.",NA,NA
7359,"paragraph",NA,"",NA,NA
7360,"paragraph",NA,"",NA,NA
7361,"paragraph",NA,"02:17:02-02:17:05",NA,NA
7362,"paragraph",NA,"Now, that is an aspiration shared by many colonized peoples,",NA,NA
7363,"paragraph",NA,"",NA,NA
7364,"paragraph",NA,"",NA,NA
7365,"paragraph",NA,"02:17:05-02:17:12",NA,NA
7366,"paragraph",NA,"The treaty principles, as they have evolved over the past 40 years, represent an attempt to placate this aspiration.",NA,NA
7367,"paragraph",NA,"",NA,NA
7368,"paragraph",NA,"",NA,NA
7369,"paragraph",NA,"02:17:13-02:17:23",NA,NA
7370,"paragraph",NA,"I don't think they ever will, because sovereignty cannot in a practical sense be shared, and especially not sovereignty in a modern democratic welfare state.",NA,NA
7371,"paragraph",NA,"",NA,NA
7372,"paragraph",NA,"",NA,NA
7373,"paragraph",NA,"02:17:23-02:17:27",NA,NA
7374,"paragraph",NA,"We have work to do in this country to make the investments needed for inclusive flourishing.",NA,NA
7375,"paragraph",NA,"",NA,NA
7376,"paragraph",NA,"",NA,NA
7377,"paragraph",NA,"02:17:28-02:17:34",NA,NA
7378,"paragraph",NA,"And I believe we can best do this work on the basis of equal citizenship, not division by ancestry.",NA,NA
7379,"paragraph",NA,"",NA,NA
7380,"paragraph",NA,"",NA,NA
7381,"paragraph",NA,"02:17:34-02:17:38",NA,NA
7382,"paragraph",NA,"Obviously, many in this room and outside believe differently.",NA,NA
7383,"paragraph",NA,"",NA,NA
7384,"paragraph",NA,"",NA,NA
7385,"paragraph",NA,"02:17:39-02:17:50",NA,NA
7386,"paragraph",NA,"And maybe a democratic majority will be persuaded that those who want to embed the treaty and its two people's approach to citizenship as superior law, maybe they will be persuaded.",NA,NA
7387,"paragraph",NA,"",NA,NA
7388,"paragraph",NA,"",NA,NA
7389,"paragraph",NA,"02:17:51-02:17:51",NA,NA
7390,"paragraph",NA,"But maybe not.",NA,NA
7391,"paragraph",NA,"",NA,NA
7392,"paragraph",NA,"",NA,NA
7393,"paragraph",NA,"02:17:52-02:17:56",NA,NA
7394,"paragraph",NA,"And I think it would be reckless to gamble on this issue going away.",NA,NA
7395,"paragraph",NA,"",NA,NA
7396,"paragraph",NA,"",NA,NA
7397,"paragraph",NA,"02:17:57-02:18:05",NA,NA
7398,"paragraph",NA,"And I want to thank a final point, is that we rely on the law as a core institution that enables civil, fair and prosperous society.",NA,NA
7399,"paragraph",NA,"",NA,NA
7400,"paragraph",NA,"",NA,NA
7401,"paragraph",NA,"02:18:06-02:18:09",NA,NA
7402,"paragraph",NA,"But all law is anchored in and depends on a political order.",NA,NA
7403,"paragraph",NA,"",NA,NA
7404,"paragraph",NA,"",NA,NA
7405,"paragraph",NA,"02:18:10-02:18:14",NA,NA
7406,"paragraph",NA,"And the political order and the political authority is not acquired through law.",NA,NA
7407,"paragraph",NA,"",NA,NA
7408,"paragraph",NA,"",NA,NA
7409,"paragraph",NA,"02:18:14-02:18:20",NA,NA
7410,"paragraph",NA,"It makes law possible. And to be sustainable, law needs to be politically legitimate.",NA,NA
7411,"paragraph",NA,"",NA,NA
7412,"paragraph",NA,"",NA,NA
7413,"paragraph",NA,"02:18:21-02:18:23",NA,NA
7414,"paragraph",NA,"And it is your job as parliamentarians,",NA,NA
7415,"paragraph",NA,"",NA,NA
7416,"paragraph",NA,"",NA,NA
7417,"paragraph",NA,"02:18:24-02:18:25",NA,NA
